1.4921780987		2.15E+21	1.83E+21
1.4903846154		2.09E+21	1.83E+21
1.4885954382		2.24E+21	1.83E+21
1.4868105516		2.20E+21	1.84E+21
1.4850299401		2.37E+21	1.84E+21
1.4832535885		2.31E+21	1.85E+21
1.4814814815		2.40E+21	1.85E+21
1.4797136038		2.39E+21	1.85E+21
1.4779499404		2.40E+21	1.86E+21
1.4761904762		2.44E+21	1.86E+21
1.4744351962		2.44E+21	1.87E+21
1.4726840855		2.42E+21	1.87E+21
1.4709371293		2.44E+21	1.87E+21
1.4691943128		2.41E+21	1.88E+21
1.4674556213		2.49E+21	1.88E+21
1.4657210402		2.50E+21	1.89E+21
1.4639905549		2.45E+21	1.89E+21
1.4622641509		2.46E+21	1.90E+21
1.4605418139		2.45E+21	1.90E+21
1.4588235294		2.23E+21	1.90E+21
1.4571092832		2.44E+21	1.91E+21
1.455399061		2.43E+21	1.91E+21
1.4536928488		2.43E+21	1.92E+21
1.4519906323		2.15E+21	1.92E+21
1.4502923977		2.32E+21	1.92E+21
1.4485981308		2.48E+21	1.93E+21
1.446907818		2.53E+21	1.93E+21
1.4452214452		2.54E+21	1.94E+21
1.4435389988		2.55E+21	1.94E+21
1.4418604651		2.55E+21	1.95E+21
1.4401858304		2.56E+21	1.95E+21
1.4385150812		2.59E+21	1.95E+21
1.4368482039		2.61E+21	1.96E+21
1.4351851852		2.56E+21	1.96E+21
1.4335260116		2.53E+21	1.97E+21
1.4318706697		2.24E+21	1.97E+21
1.4302191465		2.42E+21	1.97E+21
1.4285714286		2.55E+21	1.98E+21
1.4269275029		2.53E+21	1.98E+21
1.4252873563		2.59E+21	1.99E+21
1.4236509759		2.56E+21	1.99E+21
1.4220183486		2.60E+21	2.00E+21
1.4203894616		2.59E+21	2.00E+21
1.4187643021		2.55E+21	2.00E+21
1.4171428571		2.52E+21	2.01E+21
1.4155251142		2.60E+21	2.01E+21
1.4139110604		2.62E+21	2.02E+21
1.4123006834		2.62E+21	2.02E+21
1.4106939704		2.58E+21	2.02E+21
1.4090909091		2.60E+21	2.03E+21
1.4074914869		2.52E+21	2.03E+21
1.4058956916		2.60E+21	2.04E+21
1.4043035108		2.60E+21	2.04E+21
1.4027149321		2.62E+21	2.05E+21
1.4011299435		2.66E+21	2.05E+21
1.3995485327		2.56E+21	2.05E+21
1.3979706877		2.58E+21	2.06E+21
1.3963963964		2.62E+21	2.06E+21
1.3948256468		2.67E+21	2.07E+21
1.393258427		2.64E+21	2.07E+21
1.391694725		2.66E+21	2.07E+21
1.3901345291		2.62E+21	2.08E+21
1.3885778275		2.52E+21	2.08E+21
1.3870246085		2.47E+21	2.09E+21
1.3854748603		2.37E+21	2.09E+21
1.3839285714		2.23E+21	2.09E+21
1.3823857302		1.95E+21	2.10E+21
1.3808463252		2.11E+21	2.10E+21
1.3793103448		1.62E+21	2.10E+21
1.3777777778		2.20E+21	2.11E+21
1.3762486127		1.78E+21	2.11E+21
1.3747228381		1.99E+21	2.11E+21
1.373200443		2.06E+21	2.11E+21
1.3716814159		2.53E+21	2.12E+21
1.3701657459		2.46E+21	2.12E+21
1.3686534216		2.34E+21	2.13E+21
1.3671444322		1.93E+21	2.13E+21
1.3656387665		1.98E+21	2.13E+21
1.3641364136		2.15E+21	2.14E+21
1.3626373626		1.91E+21	2.14E+21
1.3611416026		2.05E+21	2.14E+21
1.3596491228		2.12E+21	2.14E+21
1.3581599124		1.94E+21	2.15E+21
1.3566739606		1.94E+21	2.15E+21
1.3551912568		2.11E+21	2.15E+21
1.3537117904		1.80E+21	2.16E+21
1.3522355507		2.29E+21	2.16E+21
1.3507625272		1.86E+21	2.16E+21
1.3492927095		2.33E+21	2.17E+21
1.347826087		2.35E+21	2.17E+21
1.3463626493		2.48E+21	2.17E+21
1.3449023861		2.23E+21	2.18E+21
1.3434452871		2.38E+21	2.18E+21
1.341991342		2.31E+21	2.18E+21
1.3405405405		2.28E+21	2.19E+21
1.3390928726		2.27E+21	2.19E+21
1.3376483279		2.55E+21	2.19E+21
1.3362068966		1.91E+21	2.20E+21
1.3347685684		1.79E+21	2.20E+21
1.3333333333		1.41E+21	2.20E+21
1.3319011815		1.34E+21	2.20E+21
1.330472103		9.89E+20	2.20E+21
1.3290460879		8.19E+20	2.21E+21
1.3276231263		4.76E+20	2.21E+21
1.3262032086		8.32E+20	2.21E+21
1.3247863248		5.37E+20	2.21E+21
1.3233724653		5.46E+20	2.21E+21
1.3219616205		6.72E+20	2.21E+21
1.3205537806		1.34E+21	2.21E+21
1.3191489362		1.59E+21	2.21E+21
1.3177470776		1.26E+21	2.22E+21
1.3163481953		1.38E+21	2.22E+21
1.31495228		9.48E+20	2.22E+21
1.313559322		9.76E+20	2.22E+21
1.3121693122		1.26E+21	2.22E+21
1.310782241		6.69E+20	2.22E+21
1.3093980993		1.28E+21	2.22E+21
1.3080168776		9.48E+20	2.23E+21
1.3066385669		1.71E+21	2.23E+21
1.3052631579		5.13E+20	2.23E+21
1.3038906414		1.69E+21	2.23E+21
1.3025210084		9.42E+20	2.23E+21
1.3011542497		1.21E+21	2.23E+21
1.2997903564		1.49E+21	2236045405719720000000
1.2984293194		1.21E+21	2.24E+21
1.2970711297		1.16E+21	2.24E+21
1.2957157785		9.63E+20	2.24E+21
1.2943632568		1.65E+21	2.24E+21
1.2930135558		1.34E+21	2.24E+21
1.2916666667		1.51E+21	2.25E+21
1.2903225806		1.66E+21	2.25E+21
1.288981289		1.60E+21	2.25E+21
1.287642783		1.83E+21	2.25E+21
1.2863070539		1.67E+21	2.26E+21
1.2849740933		1.84E+21	2.26E+21
1.2836438923		1.84E+21	2.26E+21
1.2823164426		1.84E+21	2.26E+21
1.2809917355		2.40E+21	2.27E+21
1.2796697626		2.53E+21	2.27E+21
1.2783505155		2.35E+21	2.27E+21
1.2770339856		2.65E+21	2.28E+21
1.2757201646		2.56E+21	2.28E+21
1.2744090442		2.27E+21	2.28E+21
1.273100616		2.16E+21	2.28E+21
1.2717948718		2.22E+21	2.29E+21
1.2704918033		2.16E+21	2.29E+21
1.2691914023		2.42E+21	2.29E+21
1.2678936605		2.34E+21	2.30E+21
1.26659857		2.43E+21	2.30E+21
1.2653061224		2.31E+21	2.30E+21
1.2640163099		2.73E+21	2.31E+21
1.2627291242		2.66E+21	2.31E+21
1.2614445575		2.58E+21	2.31E+21
1.2601626016		2.85E+21	2.32E+21
1.2588832487		2.67E+21	2.32E+21
1.2576064909		2.92E+21	2.32E+21
1.2563323202		2.89E+21	2.33E+21
1.2550607287		2.88E+21	2.33E+21
1.2537917088		2.94E+21	2.33E+21
1.2525252525		2.88E+21	2.34E+21
1.2512613522		2.98E+21	2.34E+21
1.25		2.98E+21	2.35E+21
1.2487411883		2.93E+21	2.35E+21
1.2474849095		3.01E+21	2.35E+21
1.2462311558		3.01E+21	2.36E+21
1.2449799197		3.00E+21	2.36E+21
1.2437311936		2.98E+21	2.36E+21
1.2424849699		2.98E+21	2.37E+21
1.2412412412		2.99E+21	2.37E+21
1.24		2.99E+21	2.38E+21
1.2387612388		3.03E+21	2.38E+21
1.2375249501		2.97E+21	2.38E+21
1.2362911266		3.01E+21	2.39E+21
1.235059761		2.97E+21	2.39E+21
1.2338308458		2.81E+21	2.39E+21
1.2326043738		2.95E+21	2.40E+21
1.2313803376		3.02E+21	2.40E+21
1.2301587302		3.02E+21	2.40E+21
1.2289395441		3.00E+21	2.41E+21
1.2277227723		3.01E+21	2.41E+21
1.2265084075		3.03E+21	2.42E+21
1.2252964427		3.02E+21	2.42E+21
1.2240868707		3.03E+21	2.42E+21
1.2228796844		3.05E+21	2.43E+21
1.2216748768		3.01E+21	2.43E+21
1.2204724409		3.03E+21	2.43E+21
1.2192723697		3.00E+21	2.44E+21
1.2180746562		3.06E+21	2.44E+21
1.2168792934		2.96E+21	2.44E+21
1.2156862745		3.01E+21	2.45E+21
1.2144955926		3.03E+21	2.45E+21
1.2133072407		2.99E+21	2.46E+21
1.2121212121		3.02E+21	2.46E+21
1.2109375		3.01E+21	2.46E+21
1.2097560976		3.05E+21	2.47E+21
1.2085769981		3.05E+21	2.47E+21
1.2074001947		3.05E+21	2.47E+21
1.2062256809		3.06E+21	2.48E+21
1.20505345		3.04E+21	2.48E+21
1.2038834951		3.06E+21	2.48E+21
1.2027158099		3.06E+21	2.49E+21
1.2015503876		3.07E+21	2.49E+21
1.2003872217		3.03E+21	2.49E+21
1.1992263056		3.05E+21	2.50E+21
1.1980676329		3.07E+21	2.50E+21
1.1969111969		3.08E+21	2.51E+21
1.1957569913		3.06E+21	2.51E+21
1.1946050096		3.05E+21	2.51E+21
1.1934552454		3.08E+21	2.52E+21
1.1923076923		3.07E+21	2.52E+21
1.1911623439		3.08E+21	2.52E+21
1.1900191939		3.09E+21	2.53E+21
1.1888782359		3.06E+21	2.53E+21
1.1877394636		3.09E+21	2.53E+21
1.1866028708		3.08E+21	2.54E+21
1.1854684512		3.01E+21	2.54E+21
1.1843361987		3.06E+21	2.54E+21
1.1832061069		3.10E+21	2.55E+21
1.1820781697		3.09E+21	2.55E+21
1.180952381		3.08E+21	2.55E+21
1.1798287345		3.09E+21	2.56E+21
1.1787072243		3.08E+21	2.56E+21
1.1775878443		3.08E+21	2.56E+21
1.1764705882		3.07E+21	2.57E+21
1.1753554502		3.09E+21	2.57E+21
1.1742424242		3.09E+21	2.58E+21
1.1731315043		3.09E+21	2.58E+21
1.1720226843		3.07E+21	2.58E+21
1.1709159585		2.98E+21	2.59E+21
1.1698113208		3.07E+21	2.59E+21
1.1687087653		3.01E+21	2.59E+21
1.1676082863		3.08E+21	2.60E+21
1.1665098777		3.03E+21	2.60E+21
1.1654135338		3.09E+21	2.60E+21
1.1643192488		3.09E+21	2.61E+21
1.1632270169		3.03E+21	2.61E+21
1.1621368322		3.06E+21	2.61E+21
1.1610486891		3.06E+21	2.62E+21
1.1599625819		2.91E+21	2.62E+21
1.1588785047		3.01E+21	2.62E+21
1.1577964519		3.08E+21	2.63E+21
1.1567164179		3.08E+21	2.63E+21
1.155638397		3.03E+21	2.63E+21
1.1545623836		3.13E+21	2.64E+21
1.1534883721		2.99E+21	2.64E+21
1.1524163569		3.11E+21	2.64E+21
1.1513463324		3.06E+21	2.65E+21
1.1502782931		3.07E+21	2.65E+21
1.1492122335		3.08E+21	2.65E+21
1.1481481481		3.05E+21	2.65E+21
1.1470860315		2.98E+21	2.66E+21
1.146025878		3.03E+21	2.66E+21
1.1449676824		3.08E+21	2.66E+21
1.1439114391		2.99E+21	2.67E+21
1.1428571429		3.08E+21	2.67E+21
1.1418047882		2.88E+21	2.67E+21
1.1407543698		2.96E+21	2.68E+21
1.1397058824		3.10E+21	2.68E+21
1.1386593205		3.04E+21	2.68E+21
1.1376146789		2.92E+21	2.69E+21
1.1365719523		3.10E+21	2.69E+21
1.1355311355		3.07E+21	2.69E+21
1.1344922232		2.71E+21	2.70E+21
1.1334552102		2.87E+21	2.70E+21
1.1324200913		2.78E+21	2.70E+21
1.1313868613		2.69E+21	2.70E+21
1.130355515		3.10E+21	2.71E+21
1.1293260474		2.70E+21	2.71E+21
1.1282984531		2.74E+21	2.71E+21
1.1272727273		2.62E+21	2.72E+21
1.1262488647		2.69E+21	2.72E+21
1.1252268603		2.55E+21	2.72E+21
1.124206709		2.54E+21	2.72E+21
1.1231884058		2.55E+21	2.73E+21
1.1221719457		2.77E+21	2.73E+21
1.1211573237		2.19E+21	2.73E+21
1.1201445348		2.66E+21	2.73E+21
1.119133574		2.30E+21	2.74E+21
1.1181244364		2.29E+21	2.74E+21
1.1171171171		2.66E+21	2.74E+21
1.1161116112		1.85E+21	2.74E+21
1.1151079137		2.31E+21	2.75E+21
1.1141060198		1.50E+21	2.75E+21
1.1131059246		1.68E+21	2.75E+21
1.1121076233		1.41E+21	2.75E+21
1.1111111111		1.14E+21	2.75E+21
1.1101163832		4.50E+20	2.75E+21
1.1091234347		1.23E+21	2.75E+21
1.1081322609		6.44E+20	2.75E+21
1.1071428571		8.09E+20	2.76E+21
1.1061552186		1.06E+21	2.76E+21
1.1051693405		4.68E+20	2.76E+21
1.1041852182		7.37E+20	2.76E+21
1.103202847		6.27E+20	2.76E+21
1.1022222222		8.34E+20	2.76E+21
1.1012433393		2.99E+20	2.76E+21
1.1002661934		9.14E+20	2.76E+21
1.0992907801		5.78E+20	2.76E+21
1.0983170948		6.19E+20	2.76E+21
1.0973451327		4.13E+20	2.76E+21
1.0963748895		1.74E+21	2.76E+21
1.0954063604		1.38E+21	2.76E+21
1.094439541		9.05E+20	2.77E+21
1.0934744268		2.47E+20	2.77E+21
1.0925110132		9.18E+19	2.77E+21
1.0915492958		7.66E+20	2.77E+21
1.09058927		1.72E+21	2.77E+21
1.0896309315		1.22E+21	2.77E+21
1.0886742757		1.79E+21	2.77E+21
1.0877192982		1.54E+21	2.77E+21
1.0867659947		1.17E+21	2.77E+21
1.0858143608		1.36E+21	2.78E+21
1.084864392		1.89E+21	2.78E+21
1.0839160839		6.88E+20	2.78E+21
1.0829694323		8.90E+20	2.78E+21
1.0820244328		9.63E+20	2.78E+21
1.0810810811		3.63E+20	2.78E+21
1.0801393728		1.67E+21	2.78E+21
1.0791993037		1.35E+21	2.78E+21
1.0782608696		7.51E+20	2.78E+21
1.077324066		1.26E+21	2.78E+21
1.0763888889		1.54E+21	2.79E+21
1.0754553339		1.48E+21	2.79E+21
1.0745233969		8.89E+20	2.79E+21
1.0735930736		1.96E+21	2.79E+21
1.0726643599		1.76E+21	2.79E+21
1.0717372515		1.98E+21	2.79E+21
1.0708117444		1.97E+21	2.79E+21
1.0698878343		2.13E+21	2.80E+21
1.0689655172		1.82E+21	2.80E+21
1.068044789		2.21E+21	2.80E+21
1.0671256454		2.23E+21	2.80E+21
1.0662080825		2.99E+21	2.80E+21
1.0652920962		2.57E+21	2.81E+21
1.0643776824		2.49E+21	2.81E+21
1.063464837		2.41E+21	2.81E+21
1.0625535561		2.65E+21	2.81E+21
1.0616438356		2.71E+21	2.82E+21
1.0607356715		2.74E+21	2.82E+21
1.0598290598		2.98E+21	2.82E+21
1.0589239966		2.92E+21	2.82E+21
1.0580204778		2.97E+21	2.83E+21
1.0571184996		2.99E+21	2.83E+21
1.0562180579		2.21E+21	2.83E+21
1.0553191489		2.98E+21	2.83E+21
1.0544217687		3.15E+21	2.84E+21
1.0535259133		3.13E+21	2.84E+21
1.0526315789		2.39E+21	2.84E+21
1.0517387617		3.22E+21	2.85E+21
1.0508474576		2.94E+21	2.85E+21
1.049957663		3.04E+21	2.85E+21
1.0490693739		2.17E+21	2.85E+21
1.0481825866		2.95E+21	2.86E+21
1.0472972973		2.83E+21	2.86E+21
1.0464135021		2.75E+21	2.86E+21
1.0455311973		3.23E+21	2.86E+21
1.0446503791		3.09E+21	2.87E+21
1.0437710438		2.28E+21	2.87E+21
1.0428931876		2.84E+21	2.87E+21
1.0420168067		3.16E+21	2.87E+21
1.0411418976		3.06E+21	2.88E+21
1.0402684564		3.25E+21	2.88E+21
1.0393964795		3.13E+21	2.88E+21
1.0385259631		3.24E+21	2.88E+21
1.0376569038		3.10E+21	2.89E+21
1.0367892977		3.00E+21	2.89E+21
1.0359231412		3.32E+21	2.89E+21
1.0350584307		3.03E+21	2.89E+21
1.0341951626		2.55E+21	2.90E+21
1.0333333333		3.14E+21	2.90E+21
1.0324729392		3.07E+21	2.90E+21
1.0316139767		3.08E+21	2.90E+21
1.0307564422		3.07E+21	2.91E+21
1.0299003322		2.57E+21	2.91E+21
1.0290456432		3.10E+21	2.91E+21
1.0281923715		3.42E+21	2.92E+21
1.0273405137		3.07E+21	2.92E+21
1.0264900662		3.10E+21	2.92E+21
1.0256410256		2.97E+21	2.92E+21
1.0247933884		3.26E+21	2.93E+21
1.0239471511		3.04E+21	2.93E+21
1.0231023102		3.07E+21	2.93E+21
1.0222588623		3.40E+21	2.93E+21
1.021416804		3.15E+21	2.94E+21
1.0205761317		3.12E+21	2.94E+21
1.0197368421		3.40E+21	2.94E+21
1.0188989318		3.33E+21	2.94E+21
1.0180623974		3.37E+21	2.95E+21
1.0172272354		3.28E+21	2.95E+21
1.0163934426		3.38E+21	2.95E+21
1.0155610156		3.44E+21	2.96E+21
1.0147299509		3.34E+21	2.96E+21
1.0139002453		3.30E+21	2.96E+21
1.0130718954		3.34E+21	2.96E+21
1.012244898		3.45E+21	2.97E+21
1.0114192496		3.50E+21	2.97E+21
1.010594947		3.25E+21	2.97E+21
1.009771987		3.51E+21	2.98E+21
1.0089503662		3.52E+21	2.98E+21
1.0081300813		3.48E+21	2.98E+21
1.0073111292		3.57E+21	2.98E+21
1.0064935065		3.54E+21	2.99E+21
1.0056772101		3.45E+21	2.99E+21
1.0048622366		3.59E+21	2.99E+21
1.004048583		3.56E+21	3.00E+21
1.003236246		3.60E+21	3.00E+21
1.0024252223		3.56E+21	3.00E+21
1.0016155089		3.60E+21	3.00E+21
1.0008071025		3.57E+21	3.01E+21
1		3.57E+21	3.01E+21
0.9991941982		3.58E+21	3.01E+21
0.998389694		3.60E+21	3.02E+21
0.9975864843		3.57E+21	3.02E+21
0.9967845659		3.56E+21	3.02E+21
0.9959839357		3.58E+21	3.02E+21
0.9951845907		3.61E+21	3.03E+21
0.9943865277		3.60E+21	3.03E+21
0.9935897436		3.62E+21	3.03E+21
0.9927942354		3.64E+21	3.04E+21
0.992		3.62E+21	3.04E+21
0.9912070344		3.60E+21	3.04E+21
0.9904153355		3.59E+21	3.04E+21
0.9896249002		3.58E+21	3.05E+21
0.9888357257		3.55E+21	3.05E+21
0.9880478088		3.62E+21	3.05E+21
0.9872611465		3.54E+21	3.06E+21
0.9864757359		3.51E+21	3.06E+21
0.9856915739		3.60E+21	3.06E+21
0.9849086577		3.46E+21	3.06E+21
0.9841269841		3.50E+21	3.07E+21
0.9833465504		3.35E+21	3.07E+21
0.9825673534		3.23E+21	3.07E+21
0.9817893903		3.27E+21	3.07E+21
0.9810126582		3.05E+21	3.08E+21
0.9802371542		3.25E+21	3.08E+21
0.9794628752		3.17E+21	3.08E+21
0.9786898185		3.21E+21	3.08E+21
0.9779179811		3.07E+21	3.09E+21
0.9771473601		2.05E+21	3.09E+21
0.9763779528		3.22E+21	3.09E+21
0.9756097561		3.40E+21	3.09E+21
0.9748427673		3.42E+21	3.10E+21
0.9740769835		3.40E+21	3.10E+21
0.9733124019		3.41E+21	3.10E+21
0.9725490196		3.47E+21	3.10E+21
0.9717868339		3.52E+21	3.11E+21
0.9710258418		3.55E+21	3.11E+21
0.9702660407		3.62E+21	3.11E+21
0.9695074277		3.61E+21	3.11E+21
0.96875		3.59E+21	3.12E+21
0.9679937549		3.53E+21	3.12E+21
0.9672386895		3.19E+21	3.12E+21
0.9664848012		3.49E+21	3.13E+21
0.9657320872		3.62E+21	3.13E+21
0.9649805447		3.65E+21	3.13E+21
0.9642301711		3.69E+21	3.13E+21
0.9634809635		3.65E+21	3.14E+21
0.9627329193		3.64E+21	3.14E+21
0.9619860357		3.56E+21	3.14E+21
0.9612403101		3.60E+21	3.14E+21
0.9604957397		3.65E+21	3.15E+21
0.959752322		3.47E+21	3.15E+21
0.9590100541		3.62E+21	3.15E+21
0.9582689335		3.56E+21	3.15E+21
0.9575289575		3.57E+21	3.16E+21
0.9567901235		3.44E+21	3.16E+21
0.9560524287		3.29E+21	3.16E+21
0.9553158706		3.48E+21	3.17E+21
0.9545804465		3.64E+21	3.17E+21
0.9538461538		3.15E+21	3.17E+21
0.95311299		3.24E+21	3.17E+21
0.9523809524		3.51E+21	3.17E+21
0.9516500384		3.11E+21	3.18E+21
0.9509202454		2.71E+21	3.18E+21
0.9501915709		3.46E+21	3.18E+21
0.9494640123		3.48E+21	3.18E+21
0.9487375669		2.77E+21	3.19E+21
0.9480122324		3.15E+21	3.19E+21
0.9472880061		3.50E+21	3.19E+21
0.9465648855		2.75E+21	3.19E+21
0.945842868		3.05E+21	3.20E+21
0.9451219512		3.06E+21	3.20E+21
0.9444021325		2.88E+21	3.20E+21
0.9436834094		2.66E+21	3.20E+21
0.9429657795		2.64E+21	3.20E+21
0.9422492401		3.00E+21	3.21E+21
0.9415337889		2.89E+21	3.21E+21
0.9408194234		3.10E+21	3.21E+21
0.940106141		2.50E+21	3.21E+21
0.9393939394		2.42E+21	3.21E+21
0.938682816		2.79E+21	3.22E+21
0.9379727685		2.83E+21	3.22E+21
0.9372637944		2.19E+21	3.22E+21
0.9365558912		2.47E+21	3.22E+21
0.9358490566		3.04E+21	3.22E+21
0.9351432881		2.66E+21	3.22E+21
0.9344385833		2.53E+21	3.23E+21
0.9337349398		2.23E+21	3.23E+21
0.9330323552		1.69E+21	3.23E+21
0.9323308271		2.19E+21	3.23E+21
0.9316303531		1.39E+21	3.23E+21
0.9309309309		1.40E+21	3.23E+21
0.9302325581		1.95E+21	3.23E+21
0.9295352324		1.63E+21	3.24E+21
0.9288389513		2.23E+21	3.24E+21
0.9281437126		1.78E+21	3.24E+21
0.9274495138		1.60E+21	3.24E+21
0.9267563528		1.73E+21	3.24E+21
0.926064227		1.72E+21	3.24E+21
0.9253731343		1.64E+21	3.24E+21
0.9246830723		1.67E+21	3.24E+21
0.9239940387		1.75E+21	3.25E+21
0.9233060313		1.25E+21	3.25E+21
0.9226190476		7.46E+20	3.25E+21
0.9219330855		1.08E+21	3.25E+21
0.9212481426		5.76E+20	3.25E+21
0.9205642168		5.96E+20	3.25E+21
0.9198813056		4.72E+19	3.25E+21
0.919199407		1.61E+20	3.25E+21
0.9185185185		1.60E+20	3.25E+21
0.917838638		4.63E+19	3.25E+21
0.9171597633		1.52E+19	3.25E+21
0.9164818921		9.66E+17	3.25E+21
0.9158050222		2.92E+18	3.25E+21
0.9151291513		3.64E+16	3.25E+21
0.9144542773		4.87E+17	3.25E+21
0.9137803979		7.28E+17	3.25E+21
0.913107511		4.26E+16	3.25E+21
0.9124356144		7.48E+15	3.25E+21
0.9117647059		2.19E+16	3.25E+21
0.9110947832		4.93E+13	3.25E+21
0.9104258443		1.85E+11	3.25E+21
0.909757887		3.24E+16	3.25E+21
0.9090909091		1.40E+16	3.25E+21
0.9084249084		9.37E+10	3.25E+21
0.9077598829		1.32E+17	3.25E+21
0.9070958303		5.16E+16	3.25E+21
0.9064327485		1.54E+09	3.25E+21
0.9057706355		5.38E+15	3.25E+21
0.9051094891		3.05E+15	3.25E+21
0.9044493071		2.06E+14	3.25E+21
0.9037900875		2.88E+16	3.25E+21
0.9031318281		4.67E+17	3.25E+21
0.9024745269		1.89E+18	3.25E+21
0.9018181818		3.41E+18	3.25E+21
0.9011627907		2.72E+18	3.25E+21
0.9005083515		1.30E+18	3.25E+21
0.8998548621		1.18E+19	3.25E+21
0.8992023205		5.55E+17	3.25E+21
0.8985507246		8.70E+17	3.25E+21
0.8979000724		2.54E+16	3.25E+21
0.8972503618		2.75E+16	3.25E+21
0.8966015907		4.73E+14	3.25E+21
0.8959537572		6.64E+15	3.25E+21
0.8953068592		2.25E+16	3.25E+21
0.8946608947		2.73E+16	3.25E+21
0.8940158616		2.16E+18	3.25E+21
0.8933717579		4.37E+16	3.25E+21
0.8927285817		6.32E+18	3.25E+21
0.8920863309		5.38E+18	3.25E+21
0.8914450036		3.76E+18	3.25E+21
0.8908045977		2.60E+17	3.25E+21
0.8901651113		1.27E+18	3.25E+21
0.8895265423		8.31E+17	3.25E+21
0.8888888889		7.40E+15	3.25E+21
0.888252149		6.98E+13	3.25E+21
0.8876163207		5.43E+17	3.25E+21
0.886981402		1.41E+19	3.25E+21
0.886347391		9.03E+18	3.25E+21
0.8857142857		3.62E+13	3.25E+21
0.8850820842		1.18E+14	3.25E+21
0.8844507846		2.05E+19	3.25E+21
0.8838203849		2.67E+19	3.25E+21
0.8831908832		8.30E+18	3.25E+21
0.8825622776		4.10E+15	3.25E+21
0.8819345661		2.31E+19	3.25E+21
0.881307747		1.97E+18	3.25E+21
0.8806818182		1.87E+19	3.25E+21
0.8800567779		7.03E+18	3.25E+21
0.8794326241		5.31E+18	3.25E+21
0.8788093551		2.41E+19	3.25E+21
0.8781869688		3.02E+19	3.25E+21
0.8775654636		2.67E+20	3.25E+21
0.8769448373		4.18E+18	3.25E+21
0.8763250883		2.11E+18	3.25E+21
0.8757062147		4.10E+20	3.25E+21
0.8750882145		1.36E+20	3.25E+21
0.874471086		1.57E+20	3.25E+21
0.8738548273		2.49E+19	3.25E+21
0.8732394366		9.62E+19	3.25E+21
0.872624912		1.07E+20	3.25E+21
0.8720112518		5.41E+20	3.25E+21
0.871398454		1.08E+20	3.25E+21
0.8707865169		1.99E+20	3.25E+21
0.8701754386		3.04E+20	3.25E+21
0.8695652174		3.27E+20	3.25E+21
0.8689558514		5.84E+20	3.25E+21
0.8683473389		5.39E+19	3.25E+21
0.8677396781		4.50E+20	3.25E+21
0.8671328671		7.31E+20	3.25E+21
0.8665269043		5.97E+20	3.25E+21
0.8659217877		3.00E+19	3.25E+21
0.8653175157		4.28E+20	3.25E+21
0.8647140865		2.51E+20	3.25E+21
0.8641114983		2.57E+20	3.25E+21
0.8635097493		4.61E+20	3.25E+21
0.8629088379		3.60E+20	3.25E+21
0.8623087622		1.60E+20	3.25E+21
0.8617095205		6.17E+20	3.25E+21
0.8611111111		4.80E+20	3.25E+21
0.8605135323		3.86E+20	3.25E+21
0.8599167822		4.42E+20	3.25E+21
0.8593208593		5.50E+20	3.26E+21
0.8587257618		7.55E+20	3.26E+21
0.8581314879		6.09E+20	3.26E+21
0.857538036		2.83E+20	3.26E+21
0.8569454043		4.45E+20	3.26E+21
0.8563535912		1.43E+21	3.26E+21
0.8557625949		1.26E+21	3.26E+21
0.8551724138		3.39E+20	3.26E+21
0.8545830462		1.40E+20	3.26E+21
0.8539944904		7.75E+20	3.26E+21
0.8534067447		1.02E+21	3.26E+21
0.8528198074		1.72E+21	3.26E+21
0.852233677		8.27E+20	3.26E+21
0.8516483516		1.11E+21	3.26E+21
0.8510638298		1.47E+21	3.26E+21
0.8504801097		1.72E+21	3.26E+21
0.8498971899		2.06E+21	3.26E+21
0.8493150685		1.08E+21	3.26E+21
0.848733744		1.14E+21	3.27E+21
0.8481532148		1.66E+21	3.27E+21
0.8475734792		5.49E+20	3.27E+21
0.8469945355		1.93E+21	3.27E+21
0.8464163823		1.19E+21	3.27E+21
0.8458390177		8.34E+20	3.27E+21
0.8452624404		4.62E+20	3.27E+21
0.8446866485		9.88E+20	3.27E+21
0.8441116406		1.22E+21	3.27E+21
0.843537415		6.41E+20	3.27E+21
0.8429639701		2.31E+20	3.27E+21
0.8423913043		6.06E+20	3.27E+21
0.8418194162		9.11E+20	3.27E+21
0.8412483039		1.27E+21	3.27E+21
0.8406779661		2.41E+21	3.27E+21
0.8401084011		8.98E+20	3.27E+21
0.8395396073		9.12E+20	3.28E+21
0.8389715832		8.32E+20	3.28E+21
0.8384043272		1.58E+21	3.28E+21
0.8378378378		7.98E+20	3.28E+21
0.8372721134		1.52E+21	3.28E+21
0.8367071525		7.73E+20	3.28E+21
0.8361429535		1.97E+21	3.28E+21
0.8355795148		1.82E+21	3.28E+21
0.835016835		1.66E+21	3.28E+21
0.8344549125		1.64E+21	3.28E+21
0.8338937458		8.09E+20	3.28E+21
0.8333333333		1.26E+21	3.28E+21
0.8327736736		2.54E+21	3.28E+21
0.8322147651		2.35E+21	3.29E+21
0.8316566063		2.66E+21	3.29E+21
0.8310991957		2.22E+21	3.29E+21
0.8305425318		2.45E+21	3.29E+21
0.8299866131		2.76E+21	3.29E+21
0.8294314381		2.48E+21	3.29E+21
0.8288770053		2.29E+21	3.29E+21
0.8283233133		3.11E+21	3.30E+21
0.8277703605		2.59E+21	3.30E+21
0.8272181454		2.98E+21	3.30E+21
0.8266666667		3.43E+21	3.30E+21
